Member_number,Date,productId,items,productName,price,Category,Revenue,order_id
3897,2015-08-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12540
2200,2015-03-11,26,2,berries,10.8,Fresh Food,21.6,9353
4073,2015-01-29,26,3,berries,10.8,Fresh Food,32.400000000000006,8556
3700,2015-04-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10071
3973,2015-06-10,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11065
2715,2015-07-06,29,2,ham,15.2,Fresh Food,30.4,11593
3967,2015-11-23,2,2,whole milk,1.8,Dairy,3.6,14262
4002,2015-09-03,1,1,tropical fruit,7.8,Fresh Food,7.8,12744
2962,2015-03-01,17,1,bottled water,0.5,Beverages,0.5,9163
4340,2015-12-25,16,1,butter milk,6.1,Dairy,6.1,14865
2092,2015-11-06,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,13910
3143,2015-05-24,27,2,coffee,8.5,Beverages,17.0,10772
2209,2015-10-03,50,3,bottled beer,1.8,Beverages,5.4,13288
2816,2015-08-22,66,1,onions,1.3,Fresh Food,1.3,12516
2659,2015-06-01,21,2,hamburger meat,12.3,Fresh Food,24.6,10907
1588,2015-10-13,19,3,sausage,3.1,Fresh Food,9.3,13483
1144,2015-10-15,59,2,hard cheese,4.5,Dairy,9.0,13523
2166,2015-12-10,19,3,sausage,3.1,Fresh Food,9.3,14595
3300,2015-10-06,21,2,hamburger meat,12.3,Fresh Food,24.6,13353
3944,2015-01-03,66,1,onions,1.3,Fresh Food,1.3,8024
4979,2015-04-24,27,1,coffee,8.5,Beverages,8.5,10165
2630,2015-01-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,8364
4240,2015-04-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,10257
2357,2015-07-08,38,1,soda,0.8,Beverages,0.8,11627
1743,2015-04-18,76,1,sliced cheese,4.2,Dairy,4.2,10039
2331,2015-02-15,19,1,sausage,3.1,Fresh Food,3.1,8884
1643,2015-04-28,18,2,yogurt,2.2,Dairy,4.4,10223
1291,2015-03-20,69,2,domestic eggs,1.25,Fresh Food,2.5,9499
3675,2015-07-04,2,3,whole milk,1.8,Dairy,5.4,11559
4134,2015-11-06,57,3,meat,8.5,Fresh Food,25.5,13920
1363,2015-06-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5,11283
4212,2015-05-01,4,2,other vegetables,0.8,Fresh Food,1.6,10300
1500,2015-03-21,2,2,whole milk,1.8,Dairy,3.6,9526
2622,2015-10-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13256
3543,2015-03-18,1,3,tropical fruit,7.8,Fresh Food,23.4,9467
2525,2015-05-24,78,2,baking powder,1.8,Pantry Staples,3.6,10767
1264,2015-10-12,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,13462
3601,2015-07-06,58,1,ice cream,1.8,Frozen & Processed Food,1.8,11595
1771,2015-03-23,9,2,frankfurter,5.5,Fresh Food,11.0,9567
4694,2015-02-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,8710
1122,2015-12-21,17,2,bottled water,0.5,Beverages,1.0,14784
3507,2015-08-12,4,1,other vegetables,0.8,Fresh Food,0.8,12296
4524,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,3.0,10201
3612,2015-09-27,19,2,sausage,3.1,Fresh Food,6.2,13173
3262,2015-06-11,69,2,domestic eggs,1.25,Fresh Food,2.5,11080
1897,2015-01-25,23,2,pork,7.2,Fresh Food,14.4,8451
1656,2015-10-30,79,1,specialty cheese,12.14,Dairy,12.14,13796
3953,2015-01-10,23,2,pork,7.2,Fresh Food,14.4,8161
1488,2015-06-21,8,2,beef,19.5,Fresh Food,39.0,11285
1652,2015-03-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9445
4953,2015-09-16,10,2,chicken,7.2,Fresh Food,14.4,12976
3445,2015-04-30,38,3,soda,0.8,Beverages,2.4000000000000004,10275
3180,2015-03-15,2,1,whole milk,1.8,Dairy,1.8,9428
4934,2015-09-06,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,12801
2980,2015-04-27,50,1,bottled beer,1.8,Beverages,1.8,10208
2763,2015-02-13,22,1,root vegetables,1.8,Fresh Food,1.8,8846
4819,2015-03-04,24,3,pastry,3.1,Bakery & Sweets,9.3,9229
3169,2015-07-02,26,2,berries,10.8,Fresh Food,21.6,11514
1850,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,1.5,9350
4285,2015-12-29,2,2,whole milk,1.8,Dairy,3.6,14941
4366,2015-08-13,38,3,soda,0.8,Beverages,2.4000000000000004,12322
2253,2015-06-16,17,3,bottled water,0.5,Beverages,1.5,11180
3398,2015-03-11,1,3,tropical fruit,7.8,Fresh Food,23.4,9356
2215,2015-07-22,80,1,salty snack,0.5,Snacks,0.5,11872
3737,2015-03-03,17,2,bottled water,0.5,Beverages,1.0,9211
2649,2015-11-28,14,2,chocolate,11.5,Bakery & Sweets,23.0,14362
3203,2015-08-07,7,2,citrus fruit,1.5,Fresh Food,3.0,12204
4261,2015-02-16,17,3,bottled water,0.5,Beverages,1.5,8915
2435,2015-07-17,66,1,onions,1.3,Fresh Food,1.3,11774
2046,2015-08-21,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,12491
4267,2015-02-11,8,3,beef,19.5,Fresh Food,58.5,8812
1086,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14903
1992,2015-01-04,8,3,beef,19.5,Fresh Food,58.5,8036
3622,2015-07-26,38,2,soda,0.8,Beverages,1.6,11952
4700,2015-06-27,27,1,coffee,8.5,Beverages,8.5,11423
2272,2015-05-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,10601
1663,2015-05-19,23,1,pork,7.2,Fresh Food,7.2,10666
2519,2015-06-03,38,2,soda,0.8,Beverages,1.6,10938
2639,2015-10-30,19,3,sausage,3.1,Fresh Food,9.3,13801
1466,2015-04-19,8,3,beef,19.5,Fresh Food,58.5,10062
4122,2015-10-23,2,1,whole milk,1.8,Dairy,1.8,13677
3598,2015-04-15,23,1,pork,7.2,Fresh Food,7.2,9998
3097,2015-08-10,26,1,berries,10.8,Fresh Food,10.8,12259
1873,2015-09-19,19,2,sausage,3.1,Fresh Food,6.2,13013
1537,2015-02-01,17,2,bottled water,0.5,Beverages,1.0,8604
3960,2015-03-25,1,1,tropical fruit,7.8,Fresh Food,7.8,9612
1136,2015-06-15,37,3,herbs,6.5,Fresh Food,19.5,11158
2453,2015-12-21,18,2,yogurt,2.2,Dairy,4.4,14788
1746,2015-02-15,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,8881
3572,2015-06-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,11050
3246,2015-06-24,27,1,coffee,8.5,Beverages,8.5,11358
3207,2015-11-26,50,1,bottled beer,1.8,Beverages,1.8,14320
1042,2015-02-12,8,1,beef,19.5,Fresh Food,19.5,8816
1176,2015-03-30,2,1,whole milk,1.8,Dairy,1.8,9692
3054,2015-02-23,9,1,frankfurter,5.5,Fresh Food,5.5,9031
4486,2015-12-02,9,3,frankfurter,5.5,Fresh Food,16.5,14462
1580,2015-12-05,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,14509
1623,2015-11-02,9,1,frankfurter,5.5,Fresh Food,5.5,13839
4169,2015-11-24,2,2,whole milk,1.8,Dairy,3.6,14282
2254,2015-01-24,9,1,frankfurter,5.5,Fresh Food,5.5,8433
4095,2015-11-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13834
1264,2015-11-17,17,3,bottled water,0.5,Beverages,1.5,14132
3375,2015-01-06,23,2,pork,7.2,Fresh Food,14.4,8083
3242,2015-05-23,17,3,bottled water,0.5,Beverages,1.5,10753
2227,2015-06-07,4,1,other vegetables,0.8,Fresh Food,0.8,11009
3847,2015-12-03,21,2,hamburger meat,12.3,Fresh Food,24.6,14483
3897,2015-05-31,21,1,hamburger meat,12.3,Fresh Food,12.3,10902
1799,2015-09-27,71,1,shopping bags,5.12,Household & Hygiene,5.12,13166
2920,2015-04-26,2,2,whole milk,1.8,Dairy,3.6,10189
3713,2015-01-31,58,1,ice cream,1.8,Frozen & Processed Food,1.8,8599
4230,2015-11-05,24,3,pastry,3.1,Bakery & Sweets,9.3,13902
1455,2015-03-18,29,1,ham,15.2,Fresh Food,15.2,9458
3687,2015-03-18,9,2,frankfurter,5.5,Fresh Food,11.0,9469
3869,2015-08-01,19,2,sausage,3.1,Fresh Food,6.2,12076
2988,2015-10-14,50,2,bottled beer,1.8,Beverages,3.6,13508
4242,2015-03-30,17,1,bottled water,0.5,Beverages,0.5,9703
4118,2015-12-24,57,2,meat,8.5,Fresh Food,17.0,14845
4996,2015-10-24,51,2,dessert,1.15,Bakery & Sweets,2.3,13696
4489,2015-03-04,4,1,other vegetables,0.8,Fresh Food,0.8,9227
1199,2015-11-09,49,3,beverages,1.1,Beverages,3.3000000000000003,13971
4108,2015-05-12,29,1,ham,15.2,Fresh Food,15.2,10527
3484,2015-06-05,15,2,specialty bar,5.2,Bakery & Sweets,10.4,10971
1239,2015-08-31,20,2,brown bread,0.8,Bakery & Sweets,1.6,12688
4839,2015-12-19,2,1,whole milk,1.8,Dairy,1.8,14761
4748,2015-05-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10421
4426,2015-06-06,50,2,bottled beer,1.8,Beverages,3.6,11001
3571,2015-12-11,82,2,pet care,5.8,Pet Care,11.6,14616
2852,2015-06-08,7,2,citrus fruit,1.5,Fresh Food,3.0,11032
3638,2015-05-26,23,1,pork,7.2,Fresh Food,7.2,10803
3635,2015-03-10,4,2,other vegetables,0.8,Fresh Food,1.6,9342
2723,2015-05-07,56,3,white wine,14.2,Beverages,42.599999999999994,10413
3495,2015-03-11,2,2,whole milk,1.8,Dairy,3.6,9357
2813,2015-11-16,3,2,pip fruit,3.0,Fresh Food,6.0,14120
2799,2015-09-02,35,3,sugar,1.2,Bakery & Sweets,3.5999999999999996,12715
4723,2015-05-22,1,2,tropical fruit,7.8,Fresh Food,15.6,10741
3313,2015-04-08,22,1,root vegetables,1.8,Fresh Food,1.8,9869
4748,2015-12-15,38,1,soda,0.8,Beverages,0.8,14691
2991,2015-02-16,2,1,whole milk,1.8,Dairy,1.8,8905
1483,2015-04-01,1,3,tropical fruit,7.8,Fresh Food,23.4,9725
3950,2015-10-01,83,2,white bread,0.3,Bakery & Sweets,0.6,13264
1634,2015-01-16,20,1,brown bread,0.8,Bakery & Sweets,0.8,8264
2694,2015-11-21,1,3,tropical fruit,7.8,Fresh Food,23.4,14215
2707,2015-10-18,69,2,domestic eggs,1.25,Fresh Food,2.5,13588
2813,2015-07-16,27,3,coffee,8.5,Beverages,25.5,11763
2276,2015-01-11,38,1,soda,0.8,Beverages,0.8,8171
4726,2015-02-06,2,1,whole milk,1.8,Dairy,1.8,8711
4353,2015-05-25,50,1,bottled beer,1.8,Beverages,1.8,10786
4017,2015-08-13,23,3,pork,7.2,Fresh Food,21.6,12319
1422,2015-08-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12482
2714,2015-03-15,18,1,yogurt,2.2,Dairy,2.2,9425
2769,2015-07-21,43,3,sparkling wine,12.5,Beverages,37.5,11851
4166,2015-04-30,17,1,bottled water,0.5,Beverages,0.5,10284
3614,2015-03-02,7,1,citrus fruit,1.5,Fresh Food,1.5,9193
4361,2015-09-05,21,2,hamburger meat,12.3,Fresh Food,24.6,12782
1922,2015-09-22,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,13066
4728,2015-09-06,4,1,other vegetables,0.8,Fresh Food,0.8,12799
3646,2015-08-08,38,1,soda,0.8,Beverages,0.8,12226
1155,2015-08-10,2,3,whole milk,1.8,Dairy,5.4,12251
2119,2015-06-11,37,2,herbs,6.5,Fresh Food,13.0,11076
1602,2015-08-29,7,2,citrus fruit,1.5,Fresh Food,3.0,12655
1074,2015-06-24,28,1,misc. beverages,1.2,Beverages,1.2,11348
2256,2015-04-11,84,3,female sanitary products,2.5,Personal Care,7.5,9925
1348,2015-09-17,38,2,soda,0.8,Beverages,1.6,12978
3806,2015-08-28,1,3,tropical fruit,7.8,Fresh Food,23.4,12646
1711,2015-06-06,38,3,soda,0.8,Beverages,2.4000000000000004,10978
3959,2015-04-12,83,1,white bread,0.3,Bakery & Sweets,0.3,9952
1590,2015-08-15,27,2,coffee,8.5,Beverages,17.0,12347
1962,2015-06-08,1,1,tropical fruit,7.8,Fresh Food,7.8,11025
1766,2015-01-21,23,2,pork,7.2,Fresh Food,14.4,8357
2551,2015-10-21,7,2,citrus fruit,1.5,Fresh Food,3.0,13638
2294,2015-09-23,9,2,frankfurter,5.5,Fresh Food,11.0,13090
4531,2015-05-29,9,2,frankfurter,5.5,Fresh Food,11.0,10873
2957,2015-04-12,9,2,frankfurter,5.5,Fresh Food,11.0,9946
4415,2015-01-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,8517
1476,2015-08-26,18,1,yogurt,2.2,Dairy,2.2,12591
3978,2015-07-23,19,3,sausage,3.1,Fresh Food,9.3,11904
2062,2015-09-22,2,2,whole milk,1.8,Dairy,3.6,13069
3252,2015-06-28,3,1,pip fruit,3.0,Fresh Food,3.0,11435
3922,2015-06-24,2,2,whole milk,1.8,Dairy,3.6,11365
1491,2015-10-17,22,1,root vegetables,1.8,Fresh Food,1.8,13561
3526,2015-08-26,66,3,onions,1.3,Fresh Food,3.9000000000000004,12597
4060,2015-12-11,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,14618
1067,2015-04-08,21,1,hamburger meat,12.3,Fresh Food,12.3,9858
2840,2015-01-27,68,1,photo/film,11.9,Household & Hygiene,11.9,8507
4484,2015-11-27,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14349
2353,2015-02-07,25,1,canned beer,1.1,Beverages,1.1,8722
3130,2015-02-18,25,2,canned beer,1.1,Beverages,2.2,8948
4273,2015-06-14,4,1,other vegetables,0.8,Fresh Food,0.8,11151
4565,2015-12-30,25,1,canned beer,1.1,Beverages,1.1,14961
2504,2015-08-14,45,3,curd,9.8,Dairy,29.400000000000002,12332
4127,2015-10-23,11,1,butter,3.2,Dairy,3.2,13678
2690,2015-04-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9732
4129,2015-09-22,2,2,whole milk,1.8,Dairy,3.6,13083
4511,2015-06-29,8,1,beef,19.5,Fresh Food,19.5,11465
1602,2015-08-04,19,3,sausage,3.1,Fresh Food,9.3,12135
4369,2015-02-01,38,3,soda,0.8,Beverages,2.4000000000000004,8619
1302,2015-09-29,12,2,fruit/vegetable juice,2.1,Beverages,4.2,13200
3326,2015-04-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10273
2066,2015-05-21,3,1,pip fruit,3.0,Fresh Food,3.0,10709
3483,2015-01-15,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,8253
2840,2015-02-12,49,1,beverages,1.1,Beverages,1.1,8830
1807,2015-05-18,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,10643
2067,2015-08-12,22,1,root vegetables,1.8,Fresh Food,1.8,12288
3783,2015-02-17,25,3,canned beer,1.1,Beverages,3.3000000000000003,8931
2884,2015-01-04,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,8039
2908,2015-03-15,25,2,canned beer,1.1,Beverages,2.2,9427
1330,2015-07-10,44,1,newspapers,3.2,Specialty & Seasonal,3.2,11662
2293,2015-05-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,10428
3718,2015-05-20,21,2,hamburger meat,12.3,Fresh Food,24.6,10698
4338,2015-01-25,3,1,pip fruit,3.0,Fresh Food,3.0,8466
3486,2015-11-08,25,2,canned beer,1.1,Beverages,2.2,13961
3635,2015-09-04,40,1,grapes,9.4,Fresh Food,9.4,12765
2857,2015-02-18,22,3,root vegetables,1.8,Fresh Food,5.4,8945
3684,2015-08-13,7,3,citrus fruit,1.5,Fresh Food,4.5,12318
3120,2015-10-20,85,1,cling film/bags,2.2,Household & Hygiene,2.2,13623
3872,2015-03-19,9,1,frankfurter,5.5,Fresh Food,5.5,9491
2777,2015-04-07,2,1,whole milk,1.8,Dairy,1.8,9844
2702,2015-05-27,23,3,pork,7.2,Fresh Food,21.6,10817
4796,2015-06-29,10,1,chicken,7.2,Fresh Food,7.2,11466
1564,2015-10-23,19,3,sausage,3.1,Fresh Food,9.3,13664
2740,2015-07-02,15,2,specialty bar,5.2,Bakery & Sweets,10.4,11512
1833,2015-04-13,74,3,whipped/sour cream,5.5,Dairy,16.5,9963
1757,2015-12-23,22,3,root vegetables,1.8,Fresh Food,5.4,14807
2975,2015-10-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,13689
4032,2015-08-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,12261
3979,2015-09-16,7,1,citrus fruit,1.5,Fresh Food,1.5,12971
3772,2015-03-09,2,1,whole milk,1.8,Dairy,1.8,9323
4523,2015-10-28,9,3,frankfurter,5.5,Fresh Food,16.5,13776
4004,2015-04-19,27,1,coffee,8.5,Beverages,8.5,10073
2936,2015-06-08,29,3,ham,15.2,Fresh Food,45.599999999999994,11033
2394,2015-06-21,25,1,canned beer,1.1,Beverages,1.1,11291
4616,2015-08-16,25,1,canned beer,1.1,Beverages,1.1,12390
2362,2015-07-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,11628
3593,2015-11-03,3,1,pip fruit,3.0,Fresh Food,3.0,13858
4389,2015-08-27,23,3,pork,7.2,Fresh Food,21.6,12626
3206,2015-08-11,86,1,soap,3.8,Household & Hygiene,3.8,12278
4601,2015-01-04,3,1,pip fruit,3.0,Fresh Food,3.0,8050
4382,2015-11-13,8,2,beef,19.5,Fresh Food,39.0,14069
2718,2015-06-08,19,2,sausage,3.1,Fresh Food,6.2,11031
4691,2015-10-12,87,3,frozen chicken,3.5,Frozen & Processed Food,10.5,13479
3735,2015-11-28,38,2,soda,0.8,Beverages,1.6,14368
3900,2015-12-20,1,3,tropical fruit,7.8,Fresh Food,23.4,14777
4959,2015-06-30,4,2,other vegetables,0.8,Fresh Food,1.6,11483
1815,2015-08-30,8,1,beef,19.5,Fresh Food,19.5,12669
2454,2015-04-08,57,3,meat,8.5,Fresh Food,25.5,9863
4778,2015-01-15,57,3,meat,8.5,Fresh Food,25.5,8258
2289,2015-11-04,17,1,bottled water,0.5,Beverages,0.5,13874
1734,2015-07-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,11716
4019,2015-02-05,24,3,pastry,3.1,Bakery & Sweets,9.3,8690
4605,2015-05-28,23,2,pork,7.2,Fresh Food,14.4,10852
4864,2015-11-14,3,3,pip fruit,3.0,Fresh Food,9.0,14091
4205,2015-02-22,8,1,beef,19.5,Fresh Food,19.5,9013
1862,2015-08-03,8,2,beef,19.5,Fresh Food,39.0,12111
1846,2015-07-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11807
2019,2015-05-28,7,1,citrus fruit,1.5,Fresh Food,1.5,10839
2042,2015-11-19,57,1,meat,8.5,Fresh Food,8.5,14175
1768,2015-05-26,49,2,beverages,1.1,Beverages,2.2,10796
3847,2015-03-26,8,3,beef,19.5,Fresh Food,58.5,9629
3557,2015-07-20,29,2,ham,15.2,Fresh Food,30.4,11831
3975,2015-02-27,21,1,hamburger meat,12.3,Fresh Food,12.3,9122
4198,2015-03-18,8,2,beef,19.5,Fresh Food,39.0,9472
2580,2015-09-04,8,1,beef,19.5,Fresh Food,19.5,12760
3474,2015-08-25,22,2,root vegetables,1.8,Fresh Food,3.6,12581
1678,2015-11-14,7,3,citrus fruit,1.5,Fresh Food,4.5,14075
4254,2015-08-14,18,2,yogurt,2.2,Dairy,4.4,12343
4704,2015-08-21,1,2,tropical fruit,7.8,Fresh Food,15.6,12507
3343,2015-05-10,9,1,frankfurter,5.5,Fresh Food,5.5,10474
3812,2015-06-24,8,1,beef,19.5,Fresh Food,19.5,11363
3093,2015-03-13,71,1,shopping bags,5.12,Household & Hygiene,5.12,9384
2170,2015-06-18,25,2,canned beer,1.1,Beverages,2.2,11222
4867,2015-10-29,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13792
3899,2015-03-23,4,1,other vegetables,0.8,Fresh Food,0.8,9577
2941,2015-10-03,21,1,hamburger meat,12.3,Fresh Food,12.3,13292
1958,2015-07-03,21,2,hamburger meat,12.3,Fresh Food,24.6,11527
2760,2015-08-08,9,1,frankfurter,5.5,Fresh Food,5.5,12222
4413,2015-08-03,50,3,bottled beer,1.8,Beverages,5.4,12127
1737,2015-05-15,1,3,tropical fruit,7.8,Fresh Food,23.4,10572
4202,2015-02-18,38,1,soda,0.8,Beverages,0.8,8954
1065,2015-11-13,9,1,frankfurter,5.5,Fresh Food,5.5,14055
3819,2015-06-28,10,2,chicken,7.2,Fresh Food,14.4,11442
2854,2015-02-08,27,3,coffee,8.5,Beverages,25.5,8735
4387,2015-09-16,2,3,whole milk,1.8,Dairy,5.4,12974
4530,2015-04-12,70,1,margarine,3.5,Pantry Staples,3.5,9953
4191,2015-11-03,1,2,tropical fruit,7.8,Fresh Food,15.6,13864
3102,2015-12-04,57,3,meat,8.5,Fresh Food,25.5,14502
1946,2015-01-25,60,3,cream cheese,6.3,Dairy,18.9,8453
2156,2015-05-15,44,2,newspapers,3.2,Specialty & Seasonal,6.4,10578
1444,2015-12-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14695
1699,2015-05-14,7,3,citrus fruit,1.5,Fresh Food,4.5,10552
4954,2015-05-04,2,3,whole milk,1.8,Dairy,5.4,10369
2207,2015-04-08,9,2,frankfurter,5.5,Fresh Food,11.0,9861
4826,2015-01-28,29,3,ham,15.2,Fresh Food,45.599999999999994,8546
2374,2015-06-08,9,1,frankfurter,5.5,Fresh Food,5.5,11027
1604,2015-08-18,19,1,sausage,3.1,Fresh Food,3.1,12415
4437,2015-11-29,69,2,domestic eggs,1.25,Fresh Food,2.5,14398
2319,2015-05-10,2,2,whole milk,1.8,Dairy,3.6,10472
3018,2015-06-27,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11413
1195,2015-09-28,2,1,whole milk,1.8,Dairy,1.8,13177
1768,2015-09-04,19,3,sausage,3.1,Fresh Food,9.3,12754
3017,2015-09-28,45,1,curd,9.8,Dairy,9.8,13190
3384,2015-11-29,17,3,bottled water,0.5,Beverages,1.5,14392
1918,2015-01-30,8,1,beef,19.5,Fresh Food,19.5,8563
2524,2015-10-17,9,3,frankfurter,5.5,Fresh Food,16.5,13569
2798,2015-06-17,10,1,chicken,7.2,Fresh Food,7.2,11200
2096,2015-01-25,19,2,sausage,3.1,Fresh Food,6.2,8454
1489,2015-03-13,23,1,pork,7.2,Fresh Food,7.2,9376
1431,2015-07-20,18,3,yogurt,2.2,Dairy,6.6000000000000005,11827
2747,2015-07-05,2,1,whole milk,1.8,Dairy,1.8,11575
3054,2015-03-22,9,1,frankfurter,5.5,Fresh Food,5.5,9554
2691,2015-10-09,8,1,beef,19.5,Fresh Food,19.5,13408
1752,2015-04-19,3,2,pip fruit,3.0,Fresh Food,6.0,10063
3027,2015-09-15,19,1,sausage,3.1,Fresh Food,3.1,12955
4452,2015-06-17,24,2,pastry,3.1,Bakery & Sweets,6.2,11213
4129,2015-08-13,10,2,chicken,7.2,Fresh Food,14.4,12321
3523,2015-11-09,22,1,root vegetables,1.8,Fresh Food,1.8,13986
2128,2015-02-11,2,1,whole milk,1.8,Dairy,1.8,8804
4867,2015-02-03,39,1,detergent,5.5,Household & Hygiene,5.5,8657
4762,2015-10-30,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13804
1632,2015-05-29,88,1,house keeping products,8.5,Household & Hygiene,8.5,10858
4018,2015-11-17,18,2,yogurt,2.2,Dairy,4.4,14142
1722,2015-07-13,1,1,tropical fruit,7.8,Fresh Food,7.8,11715
1438,2015-10-19,1,3,tropical fruit,7.8,Fresh Food,23.4,13601
3958,2015-10-27,45,1,curd,9.8,Dairy,9.8,13755
3292,2015-09-13,8,3,beef,19.5,Fresh Food,58.5,12920
2861,2015-02-23,2,3,whole milk,1.8,Dairy,5.4,9028
1757,2015-02-24,23,1,pork,7.2,Fresh Food,7.2,9050
1509,2015-12-30,4,2,other vegetables,0.8,Fresh Food,1.6,14945
2364,2015-05-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,10494
3084,2015-10-26,9,1,frankfurter,5.5,Fresh Food,5.5,13724
1850,2015-02-17,18,1,yogurt,2.2,Dairy,2.2,8918
1949,2015-03-17,2,2,whole milk,1.8,Dairy,3.6,9446
4740,2015-10-02,17,3,bottled water,0.5,Beverages,1.5,13279
1072,2015-10-23,9,3,frankfurter,5.5,Fresh Food,16.5,13661
4196,2015-07-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11656
4814,2015-09-13,2,1,whole milk,1.8,Dairy,1.8,12929
1514,2015-02-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9132
4584,2015-10-25,10,2,chicken,7.2,Fresh Food,14.4,13715
2751,2015-02-03,1,3,tropical fruit,7.8,Fresh Food,23.4,8645
4155,2015-09-24,19,3,sausage,3.1,Fresh Food,9.3,13124
4670,2015-10-11,19,1,sausage,3.1,Fresh Food,3.1,13458
4566,2015-07-27,9,3,frankfurter,5.5,Fresh Food,16.5,11977
2371,2015-08-30,64,2,UHT-milk,2.1,Dairy,4.2,12672
3442,2015-11-14,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14085
3090,2015-09-27,25,1,canned beer,1.1,Beverages,1.1,13171
1457,2015-01-09,18,2,yogurt,2.2,Dairy,4.4,8136
4952,2015-04-08,74,2,whipped/sour cream,5.5,Dairy,11.0,9878
3165,2015-01-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,8179
2608,2015-09-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,13018
2040,2015-10-07,49,1,beverages,1.1,Beverages,1.1,13365
1327,2015-08-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,12238
3363,2015-01-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8107
1731,2015-09-09,50,2,bottled beer,1.8,Beverages,3.6,12845
2760,2015-08-02,7,3,citrus fruit,1.5,Fresh Food,4.5,12095
3120,2015-01-14,17,1,bottled water,0.5,Beverages,0.5,8236
1332,2015-04-30,24,1,pastry,3.1,Bakery & Sweets,3.1,10262
4530,2015-09-12,69,1,domestic eggs,1.25,Fresh Food,1.25,12911
3145,2015-02-23,8,1,beef,19.5,Fresh Food,19.5,9032
1099,2015-08-13,89,1,spread cheese,2.5,Dairy,2.5,12301
3188,2015-12-06,1,1,tropical fruit,7.8,Fresh Food,7.8,14536
3748,2015-10-13,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,13491
4655,2015-03-31,2,2,whole milk,1.8,Dairy,3.6,9720
1827,2015-05-01,57,3,meat,8.5,Fresh Food,25.5,10290
2485,2015-02-17,66,1,onions,1.3,Fresh Food,1.3,8922
4683,2015-01-15,9,2,frankfurter,5.5,Fresh Food,11.0,8257
4358,2015-11-06,8,2,beef,19.5,Fresh Food,39.0,13924
1931,2015-10-09,8,3,beef,19.5,Fresh Food,58.5,13402
2490,2015-12-18,19,1,sausage,3.1,Fresh Food,3.1,14738
4842,2015-12-08,10,3,chicken,7.2,Fresh Food,21.6,14578
4616,2015-01-01,25,1,canned beer,1.1,Beverages,1.1,7996
2810,2015-09-22,19,2,sausage,3.1,Fresh Food,6.2,13075
2785,2015-10-18,1,2,tropical fruit,7.8,Fresh Food,15.6,13589
3591,2015-07-20,9,2,frankfurter,5.5,Fresh Food,11.0,11832
